StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,Q3,Q4,Q5_1,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_DO_1,Q8_DO_2,Q8_DO_3,Q8_DO_4,Q8_DO_5,Q8_DO_6,Q8_DO_7,Q8_DO_8,Q8_DO_9,Q8_DO_10,Q8_DO_11,Q8_DO_12,Q8_DO_13,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_DO_1,Q10_DO_2,Q10_DO_3,Q10_DO_4,Q10_DO_5,Q10_DO_6,Q10_DO_7,Q10_DO_8,Q10_DO_9,Q10_DO_10,Q10_DO_11,Q10_DO_12,Q10_DO_13,Q11,Q12_1_1,Q12_1_2,Q12_1_3,Q12_2_1,Q12_2_2,Q12_2_3,Q12_3_1,Q12_3_2,Q12_3_3,Q12_4_1,Q12_4_2,Q12_4_3,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_DO_1,Q17_DO_2,Q17_DO_3,Q17_DO_4,Q17_DO_5,Q17_DO_6,Q17_DO_7,Q17_DO_8,Q17_DO_9,Q17_DO_10,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_DO_1,Q22_DO_2,Q22_DO_3,Q22_DO_4,Q22_DO_5,Q22_DO_6,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_DO_1,Q23_DO_2,Q23_DO_3,Q23_DO_4,Q23_DO_5,Q23_DO_6,Q24_1,Q24_2,Q25_1,Q25_2,Q26_1,Q27_1,Q28_1,Q29_1,Q29_2,Q29_3,Q29_4,Q29_DO_1,Q29_DO_2,Q29_DO_3,Q29_DO_4,Q30_1,Q30_2,Q30_3,Q30_4,Q30_DO_1,Q30_DO_2,Q30_DO_3,Q30_DO_4,Q31_1,Q32_1,Q33_1,Q34_1,Q34_2,Q34_3,Q34_4,Q34_DO_1,Q34_DO_2,Q34_DO_3,Q34_DO_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_DO_1,Q35_DO_2,Q35_DO_3,Q35_DO_4,Q36_1,Q36_2,Q36_3,Q37_1,Q37_2,Q37_3,Q37_4,Q37_DO_1,Q37_DO_2,Q37_DO_3,Q37_DO_4,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q38_7,Q38_8,Q38_9,Q38_10,Q38_11,Q39_1,Q40_1,Q41,Q42_1,Q42_2,Q42_3,Q42_4,Q42_5,Q42_6,Q42_7,Q42_8,Q42_9,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q44_1,Q44_2,Q44_3,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q46_1,Q47_1,Q48_1,Q48_2,Q48_3,Q48_4,Q50,Q51,Q52_1,Q52_2,Q52_3,Q52_4,Q52_5,Q53,Q54,Q54_8_TEXT,Q55,Q56_1,Q56_2,Q56_3,Q56_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q58,FL_23_DO_FTswithnothreat,FL_23_DO_FTswithStatusThreat,EizoNormBreaker_DO_Q16,EizoNormBreaker_DO_Q15,HeherHousing_DO_Q18,HeherHousing_DO_Q21,HeherHousing_DO_Q20,HeherHousing_DO_Q19,SexualAssaultExperiment_DO_Q23,SexualAssaultExperiment_DO_Q22,SexualAssaultScenarios_DO_Q25,SexualAssaultScenarios_DO_Q24,Hanora-Democrats_DO_Q28,Hanora-Democrats_DO_Q26,Hanora-Democrats_DO_Q27,Hanora-Dem-Followup_DO_Q30,Hanora-Dem-Followup_DO_Q29,HanoraExperiment_DO_Q33,HanoraExperiment_DO_Q32,HanoraExperiment_DO_Q31,Hanora-Rep-Followup_DO_Q35,Hanora-Rep-Followup_DO_Q34
10/30/2018 22:06,10/30/2018 22:22,100,921,1,10/30/2018 22:22,R_2zpssO2tc5FHDoi,1,1,3,1,61,1,2,14,8,39,24,78,82,72,53,55,47,66,33,90,7,10,11,8,4,6,12,5,2,3,13,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,,,1,,,,,3,2,2,1,2,1,2,,4,2,2,3,2,3,4,2,4,3,3,2,6,1,7,3,10,5,8,9,4,,,,55,,,,,,,,,,,,,7,6,7,8,5,8,4,1,3,2,5,6,2,2,,,,,29,3,2,2,4,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,3,6,6,1,3,4,2,,,,,1,,,,1,,,4,,1,7,3,4,3,0,1,4,1,1,,,,,,,1,,1,13,72,9,2,2,2,2,2,57,4,50,50,50,50,1,1,1,,,,,3,1,,4,3,3,3,3,,1,,,,,1,1,,1,,,1,,,1,,,1,1,,,,1,,,,,
10/30/2018 22:06,10/30/2018 22:22,100,947,1,10/30/2018 22:22,R_2TuGuoh3kvnhy4i,1,2,3,2,60,1,2,0,0,,0,94,,100,,68,,85,38,100,6,4,13,1,2,3,9,5,8,12,10,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,2,2,2,2,2,1,2,1,,3,2,3,,3,5,5,5,,5,5,4,10,1,3,6,9,8,2,7,100,,,,,,,,,,,,,,,,3,10,10,10,10,10,2,4,3,6,1,5,,,1,1,,1,,3,1,1,5,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,,1,7,7,2,4,3,1,,,,1,1,1,1,,,1,1,3,2,1,7,3,7,7,1,1,3,0,5,,,,,,,,,,,,,1,1,1,1,1,71,3.3,72,73,73,74,2,1,1,,,,,3,1,,1,,,,,1,,,,1,,2,1,,,1,1,,,,1,,1,,,,1,,1,,,,,
10/30/2018 22:10,10/30/2018 22:22,100,683,1,10/30/2018 22:22,R_3nc08cWnzDrkmGC,1,4,3,3,50,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,25,40,50,50,50,90,50,81,70,80,60,94,12,11,8,9,10,3,7,13,1,2,4,6,5,3,1,1,,,,,,,,1,,1,2,2,2,1,2,1,2,,3,3,2,2,1,2,4,3,4,2,4,8,10,6,4,7,5,9,3,2,1,80,,,,,,,,,,,,,,,,5,5,8,9,9,7,1,4,2,6,5,3,,,2,2,40,,,,,,,,,,,,,,,4,3,1,2,,,,,,,,,,,,,,,,,,,,3,3,4,,,,,4,3,1,2,,,,1,,,,,,,,2,1,2,7,2,4,6,,2,1,,2,,,,,,,,,,,,,1,1,1,1,2,90,3.6,70,70,80,80,2,1,1,,,,,2,4,,2,3,4,3,2,,,1,,,,2,,1,1,,1,,,,1,,1,,,1,,1,,,,,,
10/30/2018 22:06,10/30/2018 22:22,100,986,1,10/30/2018 22:22,R_3ktdXBu87xkTl7C,1,5,3,2,67,1,2,0,0,46,0,0,11,95,0,0,0,0,45,100,6,12,8,9,13,1,2,7,4,5,3,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,,3,3,3,3,3,3,3,3,3,3,3,4,5,9,2,7,8,1,3,10,6,26,,,,,,,,,,,,,,,,1,1,8,10,8,1,1,2,5,6,4,3,3,3,,,,,38,,,,,,,,,3,3,3,3,4,3,2,1,,,,,,,,,,,,,,,,,,,,3,3,3,4,4,7,4,4,3,1,2,1,,,1,,,,,1,,,3,7,1,6,3,4,2,3,,7,,0,,,,,,,,,,,,,1,1,1,1,2,79,2.8,0,0,100,100,2,1,,,1,,,4,3,,1,4,4,4,4,1,,,,,,2,1,,1,,1,,,,1,,,1,1,,,1,,,,,,
10/30/2018 22:07,10/30/2018 22:23,100,925,1,10/30/2018 22:23,R_2TNc8NGK4LgUreI,1,3,1,1,70,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,40,18,70,91,91,37,80,17,21,75,100,13,4,11,7,3,9,1,8,6,10,5,2,12,2,1,1,1,,,,,,,1,1,1,2,2,2,2,2,1,1,2,,1,1,1,2,2,5,2,4,2,3,3,2,9,1,8,5,7,4,6,10,,60,,,2,8,10,9,7,10,3,4,5,2,1,6,,,,,,,,,,,,,1,1,,,20,,,3,2,2,4,1,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,2,4,6,4,1,3,2,,,,1,1,1,1,,,,,2,2,2,7,2,3,8,0,2,3,,1,,,,,,,,,,,,,1,2,1,1,1,90,3.3,40,70,50,35,2,1,1,,,,,4,2,,3,2,2,2,2,1,,,,,,2,,1,,1,,,,1,,1,,1,,1,,,1,,,,,
10/30/2018 22:12,10/30/2018 22:23,100,687,1,10/30/2018 22:23,R_1OuESOJXzdXTroc,1,3,2,2,65,1,2,15,5,50,30,55,65,90,55,50,50,45,90,85,2,7,13,9,11,1,6,3,12,10,8,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,,,,,,1,1,,1,2,1,2,1,1,1,2,4,,2,2,1,2,5,5,3,5,4,4,5,9,6,1,7,2,3,4,8,10,85,,,,3,8,8,9,5,8,3,6,1,5,4,2,,,,,,,,,,,,,,,2,1,,,25,5,4,2,2,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,1,1,7,6,2,1,3,4,,1,,1,,,1,,1,1,1,4,1,4,7,2,4,4,3,1,2,0,2,,,,,,,,,,,,,1,2,1,1,2,95,2.8,75,50,50,75,1,3,1,,,,,4,4,,3,2,1,3,2,1,,,,,,1,1,,,1,1,,,,,1,1,,1,,,,1,,,,,
10/30/2018 22:06,10/30/2018 22:23,100,1066,1,10/30/2018 22:23,R_2ffdsFDSxFPY6Pv,1,3,2,2,65,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,15,50,15,65,50,80,50,25,50,50,75,100,6,5,2,11,12,8,7,3,10,9,1,4,13,2,1,1,1,,,,,,,1,1,1,2,1,2,2,1,1,1,,3,2,1,2,4,5,5,4,5,2,4,2,9,10,4,6,8,5,7,3,1,,75,,,,,,,,,,,,,,,1,7,7,7,10,10,5,1,3,6,2,4,,,1,1,,,35,,,,,,,,,3,4,2,3,4,2,1,3,,,,,,,,,,,,,,,,,,,,3,2,2,1,1,6,6,4,1,3,2,,,,1,1,,,,,,,3,1,2,8,3,4,3,1,,4,,1,,,,,,,,,,,,,1,2,2,1,2,90,3.7,50,85,85,50,2,1,1,,,,,5,2,,3,3,3,2,4,,,1,,1,,2,,1,1,,,,,1,1,,1,,1,,,1,,,,,,
10/30/2018 22:12,10/30/2018 22:24,100,695,1,10/30/2018 22:24,R_2D1w3H7bINtVn37,1,4,3,1,69,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,40,40,49,41,75,37,41,10,82,40,43,9,10,3,1,4,13,5,11,6,7,8,2,12,3,,,,,,,1,,,,,,2,2,2,2,2,1,2,,4,4,2,1,2,2,4,2,4,2,5,9,2,3,4,7,6,5,1,8,10,,45,,,,,,,,,,,,,,,2,7,9,9,7,6,2,4,5,6,1,3,2,1,,,,8,,5,3,1,4,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,1,1,7,7,3,4,1,2,,,1,1,1,,1,1,,,1,3,3,2,8,1,6,8,0,2,0,0,1,,,,,,,,,,,,,1,2,1,2,1,98,3.3,93,84,89,6,2,1,1,,,,,3,2,,2,3,5,2,4,,1,,,,,1,,1,1,,,,,1,1,,,1,,,1,,1,,,,,
10/30/2018 22:14,10/30/2018 22:26,100,713,1,10/30/2018 22:26,R_3RdVUgN0zgkQIpJ,1,4,2,3,65,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,,55,62,62,74,100,45,91,51,0,64,75,12,3,13,1,10,5,4,7,11,6,2,8,9,4,,1,,,1,,1,,,1,,,2,2,2,2,2,1,2,,5,2,2,2,2,2,3,2,4,4,4,5,6,1,10,7,4,3,8,9,2,,60,,,,6,5,4,5,6,4,5,3,2,1,6,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,2,3,2,2,4,1,3,2,3,3,2,6,5,6,6,3,4,1,2,,1,,1,,,1,,,1,1,4,,2,7,3,4,2,2,2,2,,2,,,,,,,,,,,,,1,1,1,1,1,87,3.7,91,90,95,96,2,1,1,,,,,2,4,,3,3,2,1,2,1,1,,,,,2,,1,1,,,,,1,,1,,1,,,,,,,,1,1,
10/30/2018 22:15,10/30/2018 22:26,100,646,1,10/30/2018 22:26,R_2b3PkIJ2WLnfbwP,1,4,2,2,40,2,2,1,0,,30,29,9,100,24,45,,0,,100,1,8,2,13,6,9,5,10,11,3,7,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,5,2,2,2,2,2,2,3,,2,2,1,1,3,4,3,5,2,4,3,1,4,2,5,9,6,10,8,7,,,,50,10,5,1,10,10,10,2,1,3,4,6,5,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,3,3,3,3,4,3,1,2,3,2,2,4,1,7,7,4,2,3,1,1,,,1,,,1,,,,1,5,2,2,7,3,4,4,2,0,2,0,2,,,,,,,,,,,,,2,2,2,2,2,41,2.7,5,6,3,100,2,2,1,,,,,5,5,,2,2,1,1,1,,,1,,,,1,1,,,1,,1,,,,1,,1,,,,,,1,,,1,
10/30/2018 22:15,10/30/2018 22:27,100,682,1,10/30/2018 22:27,R_sighRd6aVlQURXz,1,2,3,2,60,2,1,70,86,12,78,20,50,88,90,10,10,0,100,100,1,9,5,10,12,13,4,8,2,3,7,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,1,1,1,1,,,,1,1,1,2,1,2,1,2,1,1,3,,4,2,3,1,2,2,2,5,2,3,4,9,5,3,1,6,10,2,7,8,40,,,,,,,,,,,,,,,,2,1,1,1,7,6,3,2,5,1,4,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,1,5,2,2,2,1,3,4,3,5,5,6,6,4,6,2,3,1,4,1,,,,,,,,,,,4,1,3,7,2,2,2,3,0,4,0,1,,,,,,,,,,,,,2,2,2,1,2,75,2.8,100,90,90,100,1,1,1,,,,,3,6,,4,,,,,,1,,,,,2,1,,,1,1,,,,1,,,1,,,,,,1,,,1,
10/30/2018 22:17,10/30/2018 22:27,100,602,1,10/30/2018 22:27,R_2ZX0tqKn1Au9VZA,1,5,2,2,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,72,62,91,0,20,72,0,0,54,4,11,8,10,1,6,2,3,5,13,9,12,7,1,,,,,,,,,,,,,5,2,2,2,2,1,1,4,,3,1,4,2,2,5,5,5,2,5,5,7,2,1,6,10,4,8,9,3,,20,,,,,,,,,,,,,,,0,0,2,0,7,7,5,2,3,4,6,1,3,3,,,,0,,3,3,3,5,2,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,2,1,7,7,1,4,2,3,,,,1,,1,1,,,,1,1,4,2,6,2,5,5,1,1,0,0,2,,,,,,,,,,,,,1,1,1,1,1,91,2.9,70,70,72,73,2,1,1,,,,,3,2,,3,3,5,3,3,1,,,,,,2,,1,,1,,,,1,1,,,1,,,1,,1,,,,,
10/30/2018 22:11,10/30/2018 22:27,100,968,1,10/30/2018 22:27,R_2n4o6jmMSoHIy09,1,1,2,1,30,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,90,75,0,75,0,35,70,65,0,0,0,100,50,3,8,13,9,11,7,4,6,12,2,5,1,10,8,,1,,,,,,,,,,,5,1,1,1,2,1,2,4,,1,1,1,3,4,2,4,3,3,5,5,6,9,7,4,10,1,8,2,3,,,0,,,,,,,,,,,,,,3,0,0,0,1,9,1,6,3,5,2,4,,,4,5,,,,,,,,,,,,,,,,,,,,,0,,4,3,2,4,3,2,4,1,,,,,,,,,5,4,4,1,1,1,2,4,2,1,3,,1,,1,,,1,,1,,1,3,1,4,4,1,3,4,1,,1,0,2,,,,,,,,,,,,,2,1,1,1,2,95,3.4,95,95,100,100,1,1,1,,,,,2,8,Libertarian,3,2,2,2,2,1,,,,,,2,,1,,1,,,1,,1,,1,,,,,,,,1,,,1
10/30/2018 22:19,10/30/2018 22:28,100,561,1,10/30/2018 22:28,R_1gORLeWtaxy6kfC,1,2,2,1,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,0,10,0,29,18,50,12,0,0,3,51,100,2,4,3,9,12,8,5,7,6,13,1,11,10,3,,1,,,1,,,,,,,,2,2,2,2,2,1,1,,2,2,1,2,3,4,4,3,5,2,2,5,2,9,7,6,4,10,1,3,8,50,,,,,,,,,,,,,,,,0,0,0,6,5,5,5,4,6,3,2,1,,,3,1,,,61,,,,,,,,,2,4,2,2,4,2,1,3,,,,,,,,,,,,,,,,,,,,4,4,4,5,5,3,3,4,3,2,1,1,,,1,,,,,,,1,3,7,4,7,2,3,2,3,,4,,,,,,,,,,,,,,,1,1,1,1,1,50,3.6,90,90,91,91,1,1,1,,,,,4,4,,2,,,,,1,,,,,,,,1,1,,1,,,,1,,1,,1,,,1,,,,,,
10/30/2018 22:16,10/30/2018 22:29,100,784,1,10/30/2018 22:29,R_2q9sRQqSRMHR0bf,1,4,1,3,75,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,75,,20,0,,,,12,2,13,3,8,11,7,6,9,10,5,4,1,8,,,,,,,,,,,,,1,2,2,2,2,1,2,,4,2,2,2,2,3,3,3,4,2,5,9,10,2,7,4,3,5,8,1,6,71,,,,,,,,,,,,,,,,6,5,8,6,7,7,3,4,2,5,6,1,,,2,2,,,,,,,,,,,,,,,,,,,,,100,,2,3,2,2,1,4,2,3,,,,,,,,,3,2,2,4,4,6,5,3,4,1,2,,1,,,1,,,,,,,2,2,3,8,2,4,2,0,0,3,1,3,,,,,,1,,,1,0,95,5,1,2,1,1,1,85,3.4,70,50,50,50,2,1,,,,1,,5,8,Apolitical,4,2,2,2,2,,1,,,,1,2,,1,1,,1,,,,1,,1,,,,,,,,1,,,1
10/30/2018 22:07,10/30/2018 22:29,100,1306,1,10/30/2018 22:29,R_2SiVZGmlaCTbHct,1,,2,2,59,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,48,67,55,82,49,63,,67,61,81,13,9,11,10,1,4,3,2,6,12,8,5,7,,,,,,,,1,,,,1,,2,2,2,2,2,2,2,3,,3,3,2,2,2,4,4,5,2,4,10,9,3,8,6,2,5,4,7,1,,,61,,6,8,,7,10,9,5,6,1,4,3,2,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,4,5,3,4,1,2,,1,,,,,,,,,1,2,1,2,6,2,5,2,1,0,0,0,3,,,,,,,,,,,,,1,2,1,1,2,95,3.5,0,,,,2,3,,,1,,,3,2,,2,,,,,,,1,,,,2,,1,,1,,,1,,,1,,1,,,,,,,,,,
10/30/2018 22:15,10/30/2018 22:30,100,877,1,10/30/2018 22:30,R_3Jzwrj721MhRJx2,1,5,2,3,43,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,75,0,0,0,5,5,25,2,6,10,3,5,13,4,8,1,9,7,12,11,3,1,,,,,,,,,,,,3,1,2,2,2,2,2,2,,2,1,3,2,2,4,3,4,4,5,10,7,5,3,8,6,9,4,1,2,,,50,,9,7,10,7,8,10,3,4,1,2,5,6,,,,,,,,,,,,,,,3,2,,,39,,,,,,,,,4,4,2,3,4,2,1,3,,,,,,,,,,,,,,,,,,,,4,3,2,3,4,5,4,2,4,3,1,1,,,,,,1,,1,,1,2,1,3,7,2,4,5,4,1,0,0,0,,,,,,,,,,,,,1,2,2,2,2,95,3.5,2,39,50,50,2,1,1,,,,,3,8,,4,3,3,3,5,1,1,,,,,2,,1,,1,,,1,,,1,1,,1,,,1,,,,,,
10/30/2018 22:20,10/30/2018 22:30,100,615,1,10/30/2018 22:30,R_2Pvu5GKCwSKgKhf,1,2,1,1,70,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100,,,,,0,,,,,,100,100,9,3,6,7,1,4,12,11,10,5,8,2,13,8,,1,,,1,,,,,,,,3,2,2,2,2,1,2,3,,1,1,3,5,5,4,,4,2,1,2,3,10,4,5,8,9,1,7,6,,,1,,,,,,,,,,,,,,1,1,1,1,0,1,2,6,1,5,4,3,,,5,5,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,3,1,2,4,2,3,2,2,1,4,5,3,4,1,2,,,,,,,,,,,1,3,7,2,12,12,12,12,12,12,12,12,,1,1,1,1,1,1,1,1,1,56,65,65,2,2,1,2,1,67,3.6,57,64,70,67,1,2,,,,,1,1,7,,1,1,5,3,2,,,1,,,,2,,1,,1,,,1,,1,,1,,,,,,,,,1,1,
10/30/2018 22:17,10/30/2018 22:31,100,847,1,10/30/2018 22:31,R_Oqf7LM2N9gXbeFz,1,3,3,1,55,1,2,6,,75,22,67,60,89,50,51,15,24,11,94,7,10,3,1,9,2,12,11,5,13,8,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,2,2,2,2,2,2,,5,1,2,4,2,4,5,4,5,1,3,8,5,10,3,9,1,4,2,7,6,,100,,,,,,,,,,,,,,,8,5,10,10,10,10,1,5,2,6,3,4,,,1,1,44,,,3,3,2,4,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,3,3,3,3,4,2,1,,,,1,,,1,1,1,,,2,3,2,7,1,3,5,1,,3,,2,,,,,,,,,,,,,1,1,1,1,1,98,3.3,29,30,31,49,2,1,1,,,,,3,3,,2,3,4,3,2,,1,,,,,1,1,,1,,,,,1,1,,1,,,1,,,1,,,,,
10/30/2018 22:17,10/30/2018 22:31,100,835,1,10/30/2018 22:31,R_2WvdmPYpwi1E7cm,1,4,3,2,70,1,2,0,0,20,5,40,25,3,20,50,40,90,5,90,8,2,11,5,12,1,6,7,13,4,9,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,1,,1,,,,2,1,2,2,2,1,2,2,,2,3,2,3,4,5,3,5,2,4,10,2,5,9,6,4,7,8,1,3,,50,,,,,,,,,,,,,,,2,6,3,10,9,4,2,1,3,4,6,5,2,3,,,,3,,4,4,2,3,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,1,7,7,2,4,1,3,,,,1,,,,,,,,4,1,2,8,2,6,3,0,,,,3,,,,,,,,,,,,,2,2,2,2,2,70,3.5,0,0,0,0,1,1,1,,,,,3,3,,2,4,5,3,5,,1,,,,,2,1,,,1,,,,1,1,,,1,,,1,,1,,,,,
10/30/2018 22:21,10/30/2018 22:31,100,598,1,10/30/2018 22:31,R_1Q5cDq5QeH8S1Ne,1,4,4,3,54,2,2,14,4,50,65,53,18,100,82,50,0,,,72,8,4,3,12,11,7,2,5,1,10,6,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,,,1,,,1,,,,,4,2,2,2,2,2,1,,3,2,2,2,2,3,3,3,5,3,4,6,4,5,9,10,1,2,7,3,8,,,,50,10,6,10,10,8,9,5,3,1,2,4,6,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,3,3,2,4,3,2,4,1,3,2,2,2,2,3,3,2,3,1,4,,,,1,,,1,,1,,,1,7,4,7,1,3,2,1,3,1,0,2,,,,,,,,,,,,,2,1,1,1,1,95,3.6,49,49,50,86,2,1,1,,,,,4,6,,1,4,4,4,4,1,,,,,,2,1,,1,,,1,,,,1,,1,,,,,,,,1,1,
10/30/2018 22:15,10/30/2018 22:31,100,954,1,10/30/2018 22:31,R_2TttfQukSN9si8c,1,2,2,2,60,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,24,9,64,61,66,12,50,13,23,43,87,13,2,3,7,1,12,4,10,11,5,8,6,9,4,,,,,,,,,1,,,,4,2,2,2,2,1,2,,3,2,3,4,1,2,5,2,5,1,5,5,8,9,2,1,6,10,4,7,3,,,,70,9,6,5,7,7,8,4,6,5,1,3,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,1,4,2,2,4,2,3,1,4,2,3,2,1,6,6,2,4,1,3,,1,,,1,,,,,,,2,1,3,7,3,5,5,0,0,0,0,3,,,,,,,,,,,,,2,2,2,2,2,90,3.3,18,6,14,52,1,1,1,,,,,4,4,,4,3,5,2,3,,1,,,,1,2,,1,1,,,1,,,,1,,1,,,,,,1,,,1,
10/30/2018 22:19,10/30/2018 22:32,100,811,1,10/30/2018 22:32,R_0MR6Z7ksYXk7XIB,1,3,1,1,44,2,1,60,70,35,70,15,20,80,90,50,30,10,30,90,1,12,5,11,7,9,2,4,8,13,3,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1,,,2,2,2,2,2,1,2,,3,2,2,1,1,4,4,4,4,1,5,8,2,9,7,4,3,6,10,5,1,,,50,,0,7,0,5,8,8,4,2,1,3,6,5,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,2,4,2,2,1,3,4,2,3,3,2,2,4,4,6,3,2,1,4,,,,,1,,,,1,,1,2,1,3,8,2,4,5,1,,1,,2,,,,,,,,,,,,,1,2,1,2,2,100,3.5,70,70,70,50,2,1,1,,,,,3,6,,4,2,2,2,2,,,1,,,,2,1,,1,,,,1,,,1,1,,,,,,,,1,,1,
10/30/2018 22:20,10/30/2018 22:32,100,761,1,10/30/2018 22:32,R_5hWY1Aw4wHXkY7f,1,1,1,2,25,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,65,5,80,100,25,70,35,15,90,20,70,7,2,12,5,3,8,13,9,1,10,4,6,11,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,2,,5,2,3,1,2,4,5,2,5,2,2,4,2,9,8,1,7,10,3,6,5,95,,,,2,10,10,10,10,10,3,4,1,2,6,5,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,5,4,1,4,3,2,4,1,,,,,,,,,,,,,,,,,,,,4,4,4,1,1,7,7,2,1,4,3,,,,1,,1,1,1,,,1,3,2,3,8,3,3,3,1,,3,,6,,,,,,,,,,,,,1,1,1,1,1,95,3.2,80,95,90,75,2,1,1,,,,,3,1,,1,6,6,3,5,1,,,,,,2,,1,1,,1,,,,,1,1,,,,1,1,,,,,,
10/30/2018 22:09,10/30/2018 22:32,100,1434,1,10/30/2018 22:32,R_RPsvBn0svR9LmbD,1,4,1,1,75,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,,,,75,100,100,100,,40,,,,6,8,12,10,3,5,1,11,13,2,7,9,4,5,,,,,,,,,,1,,,2,2,2,2,2,1,2,,4,3,1,1,2,3,5,5,5,3,5,3,9,8,4,7,1,5,10,6,2,,,,66,,,,,,,,,,,,,2,6,10,4,10,5,3,1,2,6,5,4,1,1,,,,,,,,,,,,,,,,,,,,,,70,,,2,3,1,3,4,2,1,3,,,,,,,,,3,3,2,2,2,6,3,3,1,4,2,,,,,,1,1,,,,1,4,3,3,6,2,3,4,2,1,4,,2,,,,,,,,,,,,,1,1,1,1,2,100,3.3,95,100,100,90,2,1,1,,,,,4,5,,4,3,3,2,2,,,,,,1,2,,1,1,,,1,,,1,,,1,,,,,,,,1,,1
